pH,Ra(mol/kgw),m_Ra+2(mol/kgw),m_RaCl+(mol/kgw),m_RaCl2(mol/kgw),m_Ra(OH)+(mol/kgw),m_Ra(OH)2(mol/kgw),m_Ra(HCO3)+(mol/kgw),m_Ra(CO3)(mol/kgw),m_FhyOHRa+2(mol/kgw),fSorb,k1,totRa,sites
4.3,5.97320799712e-10,5.97295917388e-10,2.42180081706e-14,1.2570454407e-18,3.76082495398e-19,1.95722328598e-29,6.62633519657e-16,4.98472909563e-20,5.79206954562e-13,0.000968724347896,8.8,5.979e-10,6.23e-06
4.4,5.97114809986e-10,5.97094713971e-10,1.92589577944e-14,7.93787215951e-19,4.7458044741e-19,3.1121335129e-29,8.35710049656e-16,7.92163344898e-20,7.85197089396e-13,0.00131324638513,8.8,5.979e-10,6.23e-06
4.5,5.96813964348e-10,5.96797633573e-10,1.52761840876e-14,4.98868353117e-19,5.98606688296e-19,4.94583151662e-29,1.05336739702e-15,1.25802198891e-19,1.08604336548e-12,0.00181641687985,8.8,5.979e-10,6.23e-06
4.6,5.96368945336e-10,5.96355545775e-10,1.20714897047e-14,3.11297699907e-19,7.54667424741e-19,7.85534716387e-29,1.32680554682e-15,1.99630805772e-19,1.5310633092e-12,0.00256072029381,8.8,5.979e-10,6.23e-06
4.7,5.95703512956e-10,5.95692357041e-10,9.4846205801e-15,1.92141094198e-19,9.50841360502e-19,1.24679905592e-28,1.66983535441e-15,3.16499093361e-19,2.19649697737e-12,0.00367366958289,8.8,5.979e-10,6.23e-06
4.8,5.94699641084e-10,5.94690154326e-10,7.38562871732e-15,1.16570645336e-19,1.19707920689e-18,1.97724293436e-28,2.09931439879e-15,5.01216063675e-19,3.20037057617e-12,0.00535266585656,8.8,5.979e-10,6.23e-06
4.9,5.93174728942e-10,5.93166422349e-10,5.66873479061e-15,6.87791443553e-20,1.50547894609e-18,3.13208733221e-28,2.63549089932e-15,7.92557894681e-19,4.72528498051e-12,0.00790311265781,8.8,5.979e-10,6.23e-06
5.0,5.90847226326e-10,5.90839673645e-10,4.2474432298e-15,3.87302541495e-20,1.89043673208e-18,4.95358335699e-28,3.30205711298e-15,1.25069716474e-18,7.052790534e-12,0.0117959084704,8.8,5.979e-10,6.23e-06
5.1,5.87286185837e-10,5.87279005201e-10,3.05075708972e-15,2.00854728733e-20,2.36846698996e-18,7.81630458904e-28,4.12552243321e-15,1.96799193403e-18,1.06138347868e-11,0.0177518216472,8.8,5.979e-10,6.23e-06
5.2,5.81840660029e-10,5.81833500332e-10,2.02045924335e-15,8.88581589741e-21,2.95729575317e-18,1.22909836688e-27,5.13318734934e-15,3.08382122013e-18,1.60593653817e-11,0.0268595751316,8.8,5.979e-10,6.23e-06
5.3,5.73549157921e-10,5.73541691372e-10,1.10957684062e-15,2.71684108944e-21,3.67352606337e-18,1.92271857041e-27,6.34849352756e-15,4.80300954604e-18,2.43508735375e-11,0.0407272822857,8.8,5.979e-10,6.23e-06
5.4,5.61043193624e-10,5.61035117457e-10,2.82312275238e-16,1.79693746054e-22,4.52777319782e-18,2.98430197857e-27,7.78191309675e-15,7.41403504113e-18,3.68568454305e-11,0.0616437638,8.8,5.979e-10,6.23e-06
5.5,5.41934002208e-10,5.41924589386e-10,3.88510869348e-24,3.52369152917e-38,5.50469317987e-18,4.56728139702e-27,9.39604865017e-15,1.1268862e-17,5.59660451119e-11,0.0936042779598,8.8,5.979e-10,6.23e-06
5.6,5.13903747253e-10,5.13892612822e-10,1.41272848942e-24,4.91621415334e-39,6.56573827762e-18,6.85615330621e-27,1.11110935004e-14,1.67711916496e-17,8.39963145369e-11,0.140485453667,8.8,5.979e-10,6.23e-06
5.7,4.75045556925e-10,4.75032745286e-10,7.85439698093e-25,1.64501383418e-39,7.63329861038e-18,1.00315574141e-26,1.27797290392e-14,2.42766044648e-17,1.22854522468e-10,0.205476573131,8.8,5.979e-10,6.23e-06
5.8,4.24321559685e-10,4.24307352458e-10,4.86020894133e-25,7.0567767158e-40,8.57442030856e-18,1.41809730808e-26,1.4164789633e-14,3.38627015038e-17,1.73578542859e-10,0.290313497767,8.8,5.979e-10,6.23e-06
5.9,3.6305705653e-10,3.63042013108e-10,3.07913730343e-25,3.31296865116e-40,9.22512999827e-18,1.92001316133e-26,1.49891026076e-14,4.50938775474e-17,2.34843075e-10,0.392779634504,8.8,5.979e-10,6.23e-06
6.0,2.95628687005e-10,2.95613586341e-10,1.92756066264e-25,1.59579527162e-40,9.44465145972e-18,2.47361972668e-26,1.50343029936e-14,5.69168126005e-17,3.02271476849e-10,0.505554964032,8.8,5.979e-10,6.23e-06
6.1,2.28590339965e-10,2.28576012577e-10,1.17371682002e-25,0.0,9.18105116455e-18,3.02579464425e-26,1.42503208469e-14,6.78862781443e-17,3.69309856184e-10,0.617677972964,8.8,5.979e-10,6.23e-06
6.2,1.68339282564e-10,1.68326407387e-10,6.92503412905e-26,0.0,8.49903621306e-18,3.52453568469e-26,1.27900100895e-14,7.66678851534e-17,4.2956094691e-10,0.718449100914,8.8,5.979e-10,6.23e-06
6.3,1.18898801721e-10,1.18887776675e-10,3.97336107765e-26,0.0,7.54516574322e-18,3.93706297892e-26,1.09350234722e-14,8.24771641883e-17,4.79001467038e-10,0.801139318079,8.8,5.979e-10,6.23e-06
6.4,8.1264256577e-11,8.12551895646e-11,2.23345118927e-26,0.0,6.48127604163e-18,4.25523283462e-26,8.97535357785e-15,8.51774956292e-17,5.16636060744e-10,0.864083865902,8.8,5.979e-10,6.23e-06
6.5,5.42167463061e-11,5.4209529794e-11,1.24012252092e-26,0.0,5.43418150917e-18,4.48896888229e-26,7.12598993864e-15,8.50879827503e-17,5.43683629101e-10,0.90932138099,8.8,5.979e-10,6.23e-06
6.6,3.55671439669e-11,3.55615502765e-11,6.85267825898e-27,0.0,4.47991209214e-18,4.65613243332e-26,5.50648471892e-15,8.27257904421e-17,5.62333297979e-10,0.940513223002,8.8,5.979e-10,6.23e-06
6.7,2.30700255653e-11,2.30657833828e-11,3.79106659369e-27,0.0,3.65157799799e-18,4.77504577676e-26,4.15990047328e-15,7.86304294322e-17,5.74830489971e-10,0.961414909575,8.8,5.979e-10,6.23e-06
6.8,1.48535589462e-11,1.48504010434e-11,2.10908509644e-27,0.0,2.95447870349e-18,4.86095040839e-26,3.08165982989e-15,7.32885070492e-17,5.83047035626e-10,0.975157118337,8.8,5.979e-10,6.23e-06
6.9,9.51793808469e-12,9.51562549858e-12,1.18355726662e-27,0.0,2.3792005533e-18,4.92517482983e-26,2.24308755e-15,6.71193559731e-17,5.8838273906e-10,0.984081053546,8.8,5.979e-10,6.23e-06
7.0,6.08038318435e-12,6.07871434672e-12,6.7124736674e-28,0.0,1.91025139129e-18,4.97556890598e-26,1.60644496416e-15,6.04824166928e-17,5.91820377924e-10,0.989830434547,8.8,5.979e-10,6.23e-06
7.1,3.87672996498e-12,3.8755415289e-12,3.85130828071e-28,0.0,1.53088248757e-18,5.01730953315e-26,1.13322001471e-15,5.36851840606e-17,5.9402411427e-10,0.993516089706,8.8,5.979e-10,6.23e-06
7.2,2.46851668357e-12,2.46768028851e-12,2.23604964929e-28,0.0,1.22541570513e-18,5.05367656302e-26,7.88184233973e-16,4.69854096533e-17,5.95432407723e-10,0.995871355271,8.8,5.979e-10,6.23e-06
7.3,1.57042206031e-12,1.569839414e-12,1.31332337579e-28,0.0,9.8015519558e-19,5.08667284056e-26,5.4107704649e-16,4.05891016907e-17,5.9633057778e-10,0.997373436929,8.8,5.979e-10,6.23e-06
7.4,9.98411786906e-13,9.98009330564e-13,7.79776807216e-29,0.0,7.83576569846e-19,5.11747915864e-26,3.67024524079e-16,3.46482403607e-17,5.96902672861e-10,0.998330135831,8.8,5.979e-10,6.23e-06
7.5,6.34421546206e-13,6.34145365736e-13,4.67574694688e-29,0.0,6.26187106108e-19,5.14677118945e-26,2.46292940483e-16,2.92613421579e-17,5.97266718516e-10,0.998938916966,8.8,5.979e-10,6.23e-06
7.6,4.02958737609e-13,4.02770055208e-13,2.82827727636e-29,0.0,5.00263377907e-19,5.17493402472e-26,1.63704067037e-16,2.44780706758e-17,5.97498232945e-10,0.999326043255,8.8,5.979e-10,6.23e-06
7.7,2.55850525544e-13,2.55721913951e-13,1.72372545818e-29,0.0,3.99565596398e-19,5.20219965356e-26,1.07904770486e-16,2.03072563693e-17,5.97645384508e-10,0.999572084754,8.8,5.979e-10,6.23e-06
7.8,1.62397428893e-13,1.62309768626e-13,1.05725897976e-29,0.0,3.19072550178e-19,5.22873402404e-26,7.0614418523e-17,1.67267754234e-17,5.97738879105e-10,0.999728386973,8.8,5.979e-10,6.23e-06
7.9,1.03053494744e-13,1.02993618572e-13,6.51900796112e-30,0.0,2.54752585126e-19,5.25468687938e-26,4.59278629701e-17,1.36935565107e-17,5.9779825856e-10,0.999827640919,8.8,5.979e-10,6.23e-06
8.0,6.53825425561e-14,6.53414701032e-14,4.03669986551e-30,0.0,2.03372492195e-19,5.28022102044e-26,2.9716611979e-17,1.11524684342e-17,5.97835959852e-10,0.999890646358,8.8,5.979e-10,6.23e-06
8.0999999998,4.14766126394e-14,4.14482634783e-14,2.50793380508e-30,0.0,1.62341263824e-19,5.30552723171e-26,1.9143430208e-17,9.0433895282e-18,5.97859891833e-10,0.999930629516,8.8,5.979e-10,6.23e-06
8.2,2.6309745991e-14,2.62900232314e-14,1.5620331496e-30,0.0,1.29583573281e-19,5.33083232662e-26,1.22868661674e-17,7.30630979924e-18,5.97875081212e-10,0.999955996411,8.8,5.979e-10,6.23e-06
8.3,1.6689158921e-14,1.6675309164e-14,9.7459379143e-31,0.0,1.03437839338e-19,5.35640426521e-26,7.86166955519e-18,5.88464955603e-18,5.97884721751e-10,0.99997208704,8.8,5.979e-10,6.23e-06
8.4,1.05874824469e-14,1.05776557425e-14,6.08720924733e-31,0.0,8.25742851625e-20,5.38255729568e-26,5.01698697279e-18,4.72714311785e-18,5.97890841606e-10,0.999982292219,8.8,5.979e-10,6.23e-06
8.5,6.71787135463e-15,6.7108224073e-15,3.80360071609e-31,0.0,6.59291280178e-20,5.40965891753e-26,3.19434820705e-18,3.78866994434e-18,5.97894728434e-10,0.999988764223,8.8,5.979e-10,6.23e-06
8.6,4.26380064347e-15,4.2586878453e-15,2.37621085928e-31,0.0,5.26517424068e-20,5.43814019234e-26,2.02977027283e-18,3.03037609822e-18,5.97897199592e-10,0.999992868706,8.8,5.979e-10,6.23e-06
8.7,2.70732506647e-15,2.70357625049e-15,1.4832761328e-31,0.0,4.20622463301e-20,5.46851063083e-26,1.28739465152e-18,2.41935902601e-18,5.97898773862e-10,0.999995471943,8.8,5.979e-10,6.23e-06
8.8,1.71997684856e-15,1.71720000944e-15,9.2456014665e-32,0.0,3.3617461625e-20,5.50137892164e-26,8.15106373768e-19,1.92811523522e-18,5.97899780623e-10,0.999997123303,8.8,5.979e-10,6.23e-06
8.9,1.09348869134e-15,1.09141274396e-15,5.75101276751e-32,0.0,2.68836035756e-20,5.53748088774e-26,5.15176974198e-19,1.53388675122e-18,5.97900429154e-10,0.999998171118,8.8,5.979e-10,6.23e-06
9.0,6.95823834845e-16,6.94259311788e-16,3.56745244114e-32,0.0,2.15143787717e-20,5.57771622788e-26,3.25016100638e-19,1.21799252095e-18,5.97900852637e-10,0.99999883622,8.8,5.979e-10,6.23e-06
9.1,4.43279238059e-16,4.42092169102e-16,2.20534426949e-32,0.0,1.72334292806e-20,5.62319576177e-26,2.04640410037e-19,9.65195061325e-19,5.97901136167e-10,0.999999258606,8.8,5.979e-10,6.23e-06
9.2,2.82792309806e-16,2.81886799141e-16,1.3576782738e-32,0.0,1.38202688905e-20,5.67530100667e-26,1.28562073017e-19,7.63128266281e-19,5.97901334448e-10,0.999999527024,8.8,5.979e-10,6.23e-06
9.3,1.80722273874e-16,1.80028816033e-16,8.3181999732e-33,0.0,1.10990241297e-20,5.73575798942e-26,8.05622016528e-20,6.01796558639e-19,5.97901483141e-10,0.999999697738,8.8,5.979e-10,6.23e-06
9.4,1.1573843536e-16,1.15206024169e-16,5.06892129474e-33,0.0,8.92942719609e-21,5.80672734911e-26,5.03355718456e-20,4.73146133839e-19,5.97901606071e-10,0.999999806425,8.8,5.979e-10,6.23e-06
9.5,7.43126338465e-17,7.39033873916e-17,3.07082427782e-33,0.0,7.19961631614e-21,5.89091331057e-26,3.13430390733e-20,3.7070374054e-19,5.97901719888e-10,0.999999875711,8.8,5.979e-10,6.23e-06
9.6,4.78625689409e-17,4.7548032378e-17,1.84898811439e-33,0.0,5.82038635324e-21,5.99169555039e-26,1.94402369025e-20,2.89275879692e-19,5.97901837063e-10,0.999999919949,8.8,5.979e-10,6.23e-06
9.7,3.09414436127e-17,3.07000188824e-17,1.10650788376e-33,0.0,4.7206026394e-21,6.11329118148e-26,1.20036492437e-20,2.24700417331e-19,5.97901967931e-10,0.99999994825,8.8,5.979e-10,6.23e-06
9.8,2.00906614065e-17,1.99058005335e-17,6.58345391313e-34,0.0,3.84354715335e-21,6.26096016175e-26,7.37453565765e-21,1.73642727604e-19,5.97902122099e-10,0.999999966398,8.8,5.979e-10,6.23e-06
9.9,1.31126664396e-17,1.29715876111e-17,3.89685826334e-34,0.0,3.14401091982e-21,6.44127762298e-26,4.50556614543e-21,1.33429187071e-19,5.97902309503e-10,0.999999978069,8.8,5.979e-10,6.23e-06
10.0,8.61000171998e-18,8.50276729243e-18,2.2969838437e-34,0.0,2.58598210636e-21,6.66251202021e-26,2.7365183452e-21,1.01911860464e-19,5.97902541323e-10,0.9999999856,8.8,5.979e-10,6.23e-06
2.0,5.97890266145e-10,5.94416626049e-10,3.44255265922e-12,3.10849721763e-14,1.39505646792e-21,3.29589124306e-34,2.46335236935e-18,8.41562579926e-25,9.73279636718e-15,1.62800717013e-05,8.7,5.979e-10,6.23e-06
2.1,5.97889361068e-10,5.95040274321e-10,2.82855940172e-12,2.05241388298e-14,1.81502299539e-21,5.45630450906e-34,3.20490818759e-18,1.39307739081e-24,1.06378786659e-14,1.77938314421e-05,8.7,5.979e-10,6.23e-06
2.2,5.97888259158e-10,5.95557451072e-10,2.31730353148e-12,1.35003951991e-14,2.35424712175e-21,8.9967309125e-34,4.15703701992e-18,2.29684529122e-24,1.17405397902e-14,1.96367988982e-05,8.7,5.979e-10,6.23e-06
2.3,5.97886918991e-10,5.95984744849e-10,1.89331946107e-12,8.84930078991e-15,3.04507211724e-21,1.47793837023e-33,5.37684356776e-18,3.7729343644e-24,1.30818888791e-14,2.18782552253e-05,8.7,5.979e-10,6.23e-06
2.4,5.97885296931e-10,5.96336462583e-10,1.54304555019e-12,5.78185763189e-15,3.92838232067e-21,2.41956557316e-33,6.93651019707e-18,6.17647085245e-24,1.4705316028e-14,2.45911834792e-05,8.7,5.979e-10,6.23e-06
2.5,5.97883344917e-10,5.96624878422e-10,1.25469107431e-12,3.76648805456e-15,5.05583453224e-21,3.94865036984e-33,8.92723467763e-18,1.00794023896e-23,1.66587027554e-14,2.78559673846e-05,8.7,5.979e-10,6.23e-06
2.6,5.9788100769e-10,5.96860461859e-10,1.01808738497e-12,2.44697487366e-15,6.49266990181e-21,6.42548692065e-33,1.1464191513e-17,1.64012643464e-23,1.89971872965e-14,3.17650276623e-05,8.7,5.979e-10,6.23e-06
2.7,5.97878219691e-10,5.97052088072e-10,8.24531092372e-13,1.58582636427e-15,8.32125686003e-21,1.04284416465e-32,1.46927818447e-17,2.66181053678e-23,2.17862568009e-14,3.64280123451e-05,8.7,5.979e-10,6.23e-06
2.8,5.97874901472e-10,5.97207231516e-10,6.6662568628e-13,1.02546214493e-15,1.0645554591e-20,1.68846525468e-32,1.87965051929e-17,4.30959846032e-23,2.51053271668e-14,4.19778026468e-05,8.7,5.979e-10,6.23e-06
2.9,5.97870955174e-10,5.97332142704e-10,5.38126659601e-13,6.61790116057e-16,1.3596735602e-20,2.72785050062e-32,2.40068721249e-17,6.96228835803e-23,2.90522490368e-14,4.8578066737e-05,8.7,5.979e-10,6.23e-06
3.0,5.97866258419e-10,5.97432007413e-10,4.33794039053e-13,4.26333648027e-16,1.73402676878e-20,4.39839314493e-32,3.06158847039e-17,1.12256460694e-22,3.3749412759e-14,5.64334850222e-05,8.7,5.979e-10,6.23e-06
3.1,5.97860655625e-10,5.97511087247e-10,3.4925514828e-13,2.742156718e-16,2.20848332526e-20,7.07937450466e-32,3.89917467109e-17,1.80674302728e-22,3.93524248348e-14,6.58042733784e-05,8.7,5.979e-10,6.23e-06
3.2,5.97853945314e-10,5.97572840146e-10,2.80879413842e-13,1.76126544995e-16,2.80935616057e-20,1.13762361235e-31,4.95986348905e-17,2.90323239062e-22,4.60627921218e-14,7.70274064307e-05,8.7,5.979e-10,6.23e-06
3.3,5.97845861252e-10,5.97620019088e-10,2.25666122396e-13,1.1298347095e-16,3.56981725386e-20,1.82546767944e-31,6.30215740889e-17,4.65838724612e-22,5.41467807048e-14,9.05481655322e-05,8.7,5.979e-10,6.23e-06
3.4,5.97836044112e-10,5.97654746376e-10,1.81145295776e-13,7.23969500636e-17,4.53167834885e-20,2.92539357909e-31,7.99977230982e-17,7.46482042389e-22,6.39637500629e-14,0.000106967532336,8.7,5.979e-10,6.23e-06
3.5,5.97823998626e-10,5.97678559479e-10,1.45291289393e-13,4.63433196476e-17,5.74763255643e-20,4.68258830476e-31,1.01455706127e-16,1.19478193531e-21,7.60090006367e-14,0.000127113854507,8.7,5.979e-10,6.23e-06
3.6,5.97809028535e-10,5.97692421927e-10,1.16448331001e-13,2.96379549749e-17,7.28407549255e-20,7.48739204305e-31,1.28565030733e-16,1.91026287134e-21,9.09788203128e-14,0.000152151638433,8.7,5.979e-10,6.23e-06
3.7,5.97790137624e-10,5.97696688816e-10,9.32669773903e-14,1.89373804733e-17,9.22465463782e-20,1.19609129937e-30,1.6279813174e-16,3.05124402267e-21,1.09869451625e-13,0.000183747074002,8.7,5.979e-10,6.23e-06
3.8,5.97765878916e-10,5.97691010352e-10,7.46503453658e-14,1.20892215272e-17,1.16747327917e-19,1.90909962299e-30,2.06008187175e-16,4.86943723041e-21,1.34127897904e-13,0.000224320260455,8.7,5.979e-10,6.23e-06
3.9,5.9773412448e-10,5.97674147147e-10,5.97089403213e-14,7.70999969304e-18,1.47669971133e-19,3.04480871094e-30,2.60526578514e-16,7.76483057313e-21,1.65882115231e-13,0.000277430206055,8.7,5.979e-10,6.23e-06
4.0,5.97691713138e-10,5.97643655807e-10,4.77229353748e-14,4.91163515082e-18,1.86685003803e-19,4.85278071767e-30,3.29284716062e-16,1.23727009365e-20,2.08293305933e-13,0.000348364044757,8.7,5.979e-10,6.23e-06
4.1,5.97633909219e-10,5.97595379045e-10,3.81108273831e-14,3.12469601229e-18,2.35894861e-19,7.72943907034e-30,4.15965900832e-16,1.970146883e-20,2.66097167002e-13,0.000445042283515,8.7,5.979e-10,6.23e-06
4.2,5.97553567009e-10,5.97522636002e-10,3.04034988977e-14,1.98441098359e-18,2.9794422311e-19,1.23042296586e-29,5.25193876849e-16,3.13509155236e-20,3.46439440619e-13,0.000579416275567,8.7,5.979e-10,6.23e-06
4.3,5.9743983451e-10,5.97414947227e-10,2.42228344541e-14,1.25729595563e-18,3.76157441534e-19,1.95761332354e-29,6.62765570223e-16,4.98572245951e-20,4.6017215632e-13,0.000769636209614,8.7,5.979e-10,6.23e-06
4.4,5.97276134283e-10,5.97256032838e-10,1.92641611712e-14,7.94001686312e-19,4.74708666171e-19,3.11297432681e-29,8.35935836514e-16,7.92377366549e-20,6.23872790826e-13,0.00104342819312,8.7,5.979e-10,6.23e-06
4.5,5.97037010271e-10,5.97020673393e-10,1.52818934021e-14,4.99054805941e-19,5.98830404092e-19,4.94767990967e-29,1.05376106856e-15,1.25849214525e-19,8.62997445549e-13,0.00144336800295,8.7,5.979e-10,6.23e-06
4.6,5.96683200705e-10,5.96669794083e-10,1.20778510135e-14,3.11461751187e-19,7.55065094925e-19,7.85948651935e-29,1.32750470336e-15,1.99736000656e-19,1.21680794332e-12,0.00203512175156,8.7,5.979e-10,6.23e-06
4.7,5.96153950517e-10,5.96142786166e-10,9.49179270394e-15,1.92286396218e-19,9.51560332886e-19,1.24774181454e-28,1.67109798953e-15,3.16738412034e-19,1.74605941861e-12,0.00292030353437,8.7,5.979e-10,6.23e-06
4.8,5.95355063973e-10,5.95345566759e-10,7.39376904779e-15,1.16699136901e-19,1.19839851577e-18,1.97942206627e-28,2.10162806824e-15,5.01768457353e-19,2.54494768849e-12,0.00425645764675,8.7,5.979e-10,6.23e-06
4.9,5.9414047291e-10,5.94132152792e-10,5.67796488402e-15,6.88911442366e-20,1.5079300046e-18,3.13718665768e-28,2.63978171874e-15,7.93848250812e-19,3.75954101966e-12,0.00628788608537,8.7,5.979e-10,6.23e-06
5.0,5.92284155327e-10,5.92276584278e-10,4.25777423103e-15,3.8824469175e-20,1.89503423315e-18,4.96563036025e-28,3.31008764227e-15,1.25373883139e-18,5.61586153931e-12,0.00939261527501,8.7,5.979e-10,6.23e-06
5.1,5.89438243233e-10,5.89431036282e-10,3.06193828327e-15,2.01591002569e-20,2.37714601481e-18,7.84494669286e-28,4.14064002225e-15,1.97520345284e-18,8.46177739854e-12,0.014152461561,8.7,5.979e-10,6.23e-06
5.2,5.85072723944e-10,5.85065524473e-10,2.03168565454e-15,8.93520185261e-21,2.97372320147e-18,1.23592586858e-27,5.16170163462e-15,3.10095149742e-18,1.28273014751e-11,0.0214538820138,8.7,5.979e-10,6.23e-06
5.3,5.78393979165e-10,5.7838644954e-10,1.11895398764e-15,2.7398123115e-21,3.70455662627e-18,1.93895991778e-27,6.40211975526e-15,4.84358092999e-18,1.95060523046e-11,0.0326242194934,8.7,5.979e-10,6.23e-06
5.4,5.68247494158e-10,5.68239314279e-10,2.85943988903e-16,1.82009541204e-22,4.58591380239e-18,3.0226230313e-27,7.88183972273e-15,7.50923774144e-18,2.96525449167e-11,0.0495944235526,8.7,5.979e-10,6.23e-06
5.5,5.52571634135e-10,5.52562036549e-10,3.96144523508e-24,3.592995425e-38,5.61274484933e-18,4.65693258919e-27,9.58048376553e-15,1.14900585508e-17,4.53284131855e-11,0.0758126206136,8.7,5.979e-10,6.23e-06
5.6,5.29193491869e-10,5.29182026165e-10,1.45477548325e-24,5.06258847586e-39,6.7610830733e-18,7.06013854545e-27,1.14416723624e-14,1.72701705065e-17,6.87065691213e-11,0.114913042534,8.7,5.979e-10,6.23e-06
5.7,4.96005775072e-10,4.95992398151e-10,8.20102380685e-25,1.71762572401e-39,7.97009904739e-18,1.04741750452e-26,1.3343603005e-14,2.53477495326e-17,1.01894302711e-10,0.170420178839,8.7,5.979e-10,6.23e-06
5.8,4.51263981416e-10,4.51248872097e-10,5.16884905379e-25,7.50496425153e-40,9.1188554886e-18,1.50813977916e-26,1.50641868341e-14,3.6012822823e-17,1.46636118345e-10,0.245251745416,8.7,5.979e-10,6.23e-06
5.9,3.94960273279e-10,3.94943907935e-10,3.3497354626e-25,3.60414048399e-40,1.0035777394e-17,2.08873203637e-26,1.63062522683e-14,4.9056448405e-17,2.0293985471e-10,0.339420850846,8.7,5.979e-10,6.23e-06
6.0,3.2993073575e-10,3.29913882943e-10,2.15122913361e-25,1.78097658678e-40,1.05405222427e-17,2.7606358699e-26,1.67787456934e-14,6.35209174108e-17,2.67969425761e-10,0.448184084713,8.7,5.979e-10,6.23e-06
6.1,2.61852385713e-10,2.61835973556e-10,1.34450937133e-25,0.0,1.05169803525e-17,3.46607617063e-26,1.63238763881e-14,7.77643688975e-17,3.36047811156e-10,0.562046519964,8.7,5.979e-10,6.23e-06
6.2,1.97523695462e-10,1.9750858816e-10,8.12562815981e-26,0.0,9.97248529858e-18,4.13557246708e-26,1.5007370766e-14,8.99595360515e-17,4.00376536969e-10,0.669637572399,8.7,5.979e-10,6.23e-06
6.3,1.42352836556e-10,1.42339636704e-10,4.75715747502e-26,0.0,9.03352869052e-18,4.7136898625e-26,1.30920713363e-14,9.87466480365e-17,4.55547435162e-10,0.761911964282,8.7,5.979e-10,6.23e-06
6.4,9.88265278114e-11,9.88155012988e-11,2.71613253714e-26,0.0,7.88196471977e-18,5.17484439754e-26,1.09150450849e-14,1.03585468269e-16,4.99073791411e-10,0.83471060744,8.7,5.979e-10,6.23e-06
6.5,6.66884597144e-11,6.66795831568e-11,1.52539436992e-26,0.0,6.68422983727e-18,5.52158584593e-26,8.76521229159e-15,1.04661140107e-16,5.3121191668e-10,0.888462184789,8.7,5.979e-10,6.23e-06
6.6,4.40968913518e-11,4.40899561771e-11,8.4960977674e-27,0.0,5.55428899586e-18,5.77277066747e-26,6.82705527647e-15,1.02565170439e-16,5.53803551057e-10,0.92624704574,8.7,5.979e-10,6.23e-06
6.7,2.8756024593e-11,2.87507368527e-11,4.72544035195e-27,0.0,4.5515713138e-18,5.95193677412e-26,5.18517847841e-15,9.80102319454e-17,5.69144491155e-10,0.951904959704,8.7,5.979e-10,6.23e-06
6.8,1.85799543369e-11,1.85760041934e-11,2.63820341831e-27,0.0,3.69568529363e-18,6.08044421214e-26,3.85477305865e-15,9.16748044886e-17,5.79320640328e-10,0.968924645698,8.7,5.979e-10,6.23e-06
6.9,1.19331651585e-11,1.19302657415e-11,1.4838912877e-27,0.0,2.98293526194e-18,6.17496395936e-26,2.81228286475e-15,8.41512470901e-17,5.85967512025e-10,0.980041536781,8.7,5.979e-10,6.23e-06
7.0,7.63463632481e-12,7.63254090286e-12,8.4283006406e-28,0.0,2.39854532435e-18,6.24741203626e-26,2.01708061868e-15,7.5942788699e-17,5.90266124799e-10,0.987230914325,8.7,5.979e-10,6.23e-06
7.1,4.87233011344e-12,4.87083646984e-12,4.8403798927e-28,0.0,1.92403518179e-18,6.30582695766e-26,1.4242472531e-15,6.7472313349e-17,5.93028514126e-10,0.991850928059,8.7,5.979e-10,6.23e-06
7.2,3.10435821898e-12,3.10330638494e-12,2.81201227262e-28,0.0,1.54105878271e-18,6.35540463497e-26,9.91205050435e-16,5.90879306336e-17,5.94796566193e-10,0.994807897276,8.7,5.979e-10,6.23e-06
7.3,1.97569995877e-12,1.97496694928e-12,1.65225198205e-28,0.0,1.23310327097e-18,6.39938751149e-26,6.80712481879e-16,5.10639073081e-17,5.95925299884e-10,0.99669560134,8.7,5.979e-10,6.23e-06
7.4,1.25638276754e-12,1.25587632411e-12,9.81256450412e-29,0.0,9.8603795423e-19,6.43973870667e-26,4.61856707093e-16,4.36006864794e-17,5.96644686512e-10,0.99789867408,8.7,5.979e-10,6.23e-06
7.5,7.9846993273e-13,7.98122337661e-13,5.88479912659e-29,0.0,7.88106235463e-19,6.47762055031e-26,3.0997923828e-16,3.68277244784e-17,5.97102673041e-10,0.998664542678,8.7,5.979e-10,6.23e-06
7.6,5.07206443822e-13,5.06968948216e-13,3.55996862335e-29,0.0,6.29684345313e-19,6.51371874754e-26,2.06055235724e-16,3.08106861025e-17,5.97393986768e-10,0.999151686831,8.7,5.979e-10,6.23e-06
7.7,3.22061027381e-13,3.21899132925e-13,2.16980125983e-29,0.0,5.02967528432e-19,6.54845543695e-26,1.35829000802e-16,2.55624874528e-17,5.97579174007e-10,0.999461346333,8.7,5.979e-10,6.23e-06
7.8,2.04431865967e-13,2.04321515994e-13,1.33091655251e-29,0.0,4.01660280314e-19,6.5821230081e-26,8.88920313626e-17,2.10562810915e-17,5.97696844668e-10,0.999658083516,8.7,5.979e-10,6.23e-06
7.9,1.29730870882e-13,1.29655494613e-13,8.20657836506e-30,0.0,3.20700184015e-19,6.61496348829e-26,5.78171722939e-17,1.72383965831e-17,5.97771581183e-10,0.99978302246,8.7,5.979e-10,6.23e-06
