pH,Ra(mol/kgw),m_Ra+2(mol/kgw),m_RaCl+(mol/kgw),m_RaCl2(mol/kgw),m_Ra(OH)+(mol/kgw),m_Ra(OH)2(mol/kgw),m_Ra(HCO3)+(mol/kgw),m_Ra(CO3)(mol/kgw),m_FhyOHRa+2(mol/kgw),fSorb,k1,totRa,sites
4.7,5.9217289691e-10,5.92148916953e-10,2.23255370933e-14,1.07433130995e-18,9.40745801016e-19,1.23162636919e-28,1.65209173372e-15,3.12645000155e-19,6.0767451588e-12,0.00957869725774,8.0,5.979e-10,5.98e-05
4.8,5.89346101104e-10,5.89326223693e-10,1.7803606714e-14,6.85501607429e-19,1.18119838551e-18,1.9482208316e-28,2.07144392806e-15,4.93854541424e-19,8.90354270529e-12,0.0143065711588,8.0,5.979e-10,5.98e-05
4.9,5.85073787218e-10,5.85057139916e-10,1.40553069533e-14,4.29806634171e-19,1.47911433181e-18,3.07323616924e-28,2.58930802285e-15,7.77657477645e-19,1.31758588684e-11,0.0214521036669,8.0,5.979e-10,5.98e-05
5.0,5.78615132401e-10,5.78600967006e-10,1.09398588302e-14,2.6298571649e-19,1.84474762355e-18,4.82817101813e-28,3.22221017099e-15,1.21901745352e-18,1.96345166238e-11,0.0322543361742,8.0,5.979e-10,5.98e-05
5.1,5.68891936342e-10,5.68879611387e-10,8.33713394565e-15,1.55184482717e-19,2.28695382318e-18,7.53927398438e-28,3.98348097836e-15,1.89821410318e-18,2.93577164426e-11,0.0485165807957,8.0,5.979e-10,5.98e-05
5.2,5.54401843333e-10,5.54390813095e-10,6.14745667807e-15,8.64973816438e-20,2.80972428356e-18,1.16664686217e-27,4.87695764424e-15,2.92708253002e-18,4.38478142266e-11,0.0727515582324,8.0,5.979e-10,5.98e-05
5.3,5.33199461934e-10,5.3318927471e-10,4.29282766119e-15,4.38195637945e-20,3.40625650856e-18,1.78129496955e-27,5.88649709817e-15,4.44964804239e-18,6.50502016538e-11,0.108212975524,8.0,5.979e-10,5.98e-05
5.4,5.03071526325e-10,5.03061834664e-10,2.7194820346e-15,1.8624550652e-20,4.0505032773e-18,2.6676656153e-27,6.96148267518e-15,6.62726526094e-18,9.51781448393e-11,0.158602565103,8.0,5.979e-10,5.98e-05
5.5,4.62083746494e-10,4.62074328903e-10,1.40041129612e-15,5.37329290174e-21,4.68856502261e-18,3.88874254056e-27,8.00289115987e-15,9.59458815654e-18,1.36165934149e-10,0.227155466643,8.0,5.979e-10,5.98e-05
5.6,4.0959148891e-10,4.0958227398e-10,3.34120631254e-16,3.44860717909e-22,5.23677063272e-18,5.4697093132e-27,8.86219159286e-15,1.3379872893e-17,1.88658203544e-10,0.314949842934,8.0,5.979e-10,5.98e-05
5.7,3.46434103442e-10,3.46424747889e-10,2.43316767231e-24,2.16283376654e-38,5.57399775371e-18,7.32845869824e-27,9.33224360284e-15,1.77354445613e-17,2.51815603024e-10,0.420581864121,8.0,5.979e-10,5.98e-05
5.8,2.7802571363e-10,2.78016393409e-10,6.99207818762e-25,2.22728368127e-39,5.62483961032e-18,9.30643330887e-27,9.29237301418e-15,2.22233712238e-17,3.202240352e-10,0.534996297659,8.0,5.979e-10,5.98e-05
5.9,2.118447997e-10,2.11836012157e-10,3.05002523424e-25,5.56689724643e-40,5.38865507682e-18,1.12193348886e-26,8.75580273999e-15,2.63507452585e-17,3.86404969385e-10,0.645685232147,8.0,5.979e-10,5.98e-05
6.0,1.53911915728e-10,1.53904046104e-10,1.47466586193e-25,1.79285035855e-40,4.92186338598e-18,1.28948382633e-26,7.83503124384e-15,2.96713508744e-17,4.44337873677e-10,0.742579167539,8.0,5.979e-10,5.98e-05
6.1,1.07464456647e-10,1.07457715024e-10,7.38302749708e-26,0.0,4.31990310031e-18,1.42411791708e-26,6.70535013797e-15,3.1952415128e-17,4.90785350434e-10,0.820263494486,8.0,5.979e-10,5.98e-05
6.2,7.27721215095e-11,7.27665511268e-11,3.75084544148e-26,0.0,3.67692029724e-18,1.52520469944e-26,5.53352732316e-15,3.31784666877e-17,5.25477728582e-10,0.878287135793,8.0,5.979e-10,5.98e-05
6.3,4.82020141002e-11,4.81975412358e-11,1.92329307465e-26,0.0,3.06094381674e-18,1.59756518555e-26,4.43633481597e-15,3.34686302082e-17,5.50047879622e-10,0.919381143836,8.0,5.979e-10,5.98e-05
6.4,3.14456826713e-11,3.14421718241e-11,9.95072001419e-27,0.0,2.50950512894e-18,1.64793330208e-26,3.47534936973e-15,3.29883409103e-17,5.66804263166e-10,0.947406451461,8.0,5.979e-10,5.98e-05
6.5,2.03083623413e-11,2.03056575941e-11,5.20112567379e-27,0.0,2.03662961281e-18,1.68268707756e-26,2.67081394683e-15,3.18966799368e-17,5.77941643627e-10,0.966033847899,8.0,5.979e-10,5.98e-05
6.6,1.30304449189e-11,1.30283945082e-11,2.75057655149e-27,0.0,1.64206148822e-18,1.70692786815e-26,2.01844011235e-15,3.03285920184e-17,5.85219628613e-10,0.9782063139,8.0,5.979e-10,5.98e-05
6.7,8.32633406339e-12,8.32480225674e-12,1.4736643185e-27,0.0,1.31847475543e-18,1.72437069769e-26,1.50209159857e-15,2.83965746111e-17,5.89923813561e-10,0.986074035686,8.0,5.979e-10,5.98e-05
6.8,5.30680175305e-12,5.30567302676e-12,8.00645074417e-28,0.0,1.05595847965e-18,1.73756774001e-26,1.10147167855e-15,2.61986590779e-17,5.92943425156e-10,0.99112426534,8.0,5.979e-10,5.98e-05
6.9,3.37692064405e-12,3.3760998317e-12,4.41367146772e-28,0.0,8.44409149304e-19,1.74820164679e-26,7.96142524296e-16,2.38254081457e-17,5.94873388974e-10,0.994352031035,8.0,5.979e-10,5.98e-05
7.0,2.1467269678e-12,2.14613756816e-12,2.46921024462e-28,0.0,6.74624980577e-19,1.75734357453e-26,5.6736185469e-16,2.136315713e-17,5.96103666703e-10,0.996409555163,8.0,5.979e-10,5.98e-05
7.1,1.36380714501e-12,1.36338893315e-12,1.40160033803e-28,0.0,5.38690212211e-19,1.76565056631e-26,3.98779778196e-16,1.88933926735e-17,5.9688666972e-10,0.997719004608,8.0,5.979e-10,5.98e-05
7.2,8.66033913209e-13,8.65740399997e-13,8.0677279777e-29,0.0,4.30008791161e-19,1.77350757664e-26,2.76593639501e-16,1.6489563409e-17,5.97384536285e-10,0.998551540537,8.0,5.979e-10,5.98e-05
7.3,5.4975426203e-13,5.49550248141e-13,4.70498471884e-29,0.0,3.4318526149e-19,1.78112664131e-26,1.89457580778e-16,1.42131229104e-17,5.97700885489e-10,0.999080524733,8.0,5.979e-10,5.98e-05
7.4,3.48881878667e-13,3.48741216946e-13,2.7769124791e-29,0.0,2.73854139315e-19,1.78861564103e-26,1.28277439864e-16,1.21104266055e-17,5.97901824197e-10,0.99941648791,8.0,5.979e-10,5.98e-05
7.5,2.21349430255e-13,2.21253054357e-13,1.65658810771e-29,0.0,2.18505450669e-19,1.79602450504e-26,8.59459533552e-17,1.02114388752e-17,5.98029417469e-10,0.999629788543,8.0,5.979e-10,5.98e-05
7.6,1.40403976985e-13,1.40338224485e-13,9.97554094344e-30,0.0,1.74326936403e-19,1.80337594428e-26,5.70477277705e-17,8.53044572402e-18,5.98110417254e-10,0.999765171472,8.0,5.979e-10,5.98e-05
7.7,8.90416062104e-14,8.89968414488e-14,6.05549462512e-30,0.0,1.39069414304e-19,1.81068480326e-26,3.75573462381e-17,7.06834596843e-18,5.98161826327e-10,0.999851076089,8.0,5.979e-10,5.98e-05
7.8,5.64589636244e-14,5.64284851151e-14,3.70082997427e-30,0.0,1.10935480026e-19,1.81796984517e-26,2.4551759223e-17,5.81581455487e-18,5.98194450495e-10,0.999905571227,8.0,5.979e-10,5.98e-05
7.9,3.57945159842e-14,3.57737174475e-14,2.27440973515e-30,0.0,8.84892287834e-20,1.825259735e-26,1.59534141135e-17,4.75663334181e-18,5.98215150485e-10,0.999940132939,8.0,5.979e-10,5.98e-05
8.0,2.26915652806e-14,2.26773103199e-14,1.40406720842e-30,0.0,7.05836174503e-20,1.83259638239e-26,1.03136852101e-17,3.87069187076e-18,5.98228283792e-10,0.999962047892,8.0,5.979e-10,5.98e-05
8.1,1.43847019418e-14,1.43748700279e-14,8.69827906199e-31,0.0,5.63023727001e-20,1.84003627768e-26,6.63922817861e-18,3.136383324e-18,5.98236616684e-10,0.999975941291,8.0,5.979e-10,5.98e-05
8.2,9.11912554399e-15,9.11228970813e-15,5.40288102423e-31,0.0,4.49135953447e-20,1.84765124386e-26,4.25859289966e-18,2.53232935093e-18,5.98241904829e-10,0.999984748076,8.0,5.979e-10,5.98e-05
8.3,5.7816585638e-15,5.77686085259e-15,3.36218729942e-31,0.0,3.58327217279e-20,1.85552929714e-26,2.72338593495e-18,2.03849253677e-18,5.98245262259e-10,0.999990330058,8.0,5.979e-10,5.98e-05
8.4,3.66634704067e-15,3.66294445951e-15,2.09464305575e-31,0.0,2.85929436405e-20,1.86377614747e-26,1.73719192218e-18,1.63679627503e-18,5.98247395759e-10,0.999993867959,8.0,5.979e-10,5.98e-05
8.5,2.32560651774e-15,2.32316661036e-15,1.30556227321e-31,0.0,2.28215707799e-20,1.87251774515e-26,1.10570107854e-18,1.31138471281e-18,5.98248753732e-10,0.999996110375,8.0,5.979e-10,5.98e-05
8.6,1.47572636885e-15,1.47395709234e-15,8.13587637873e-32,0.0,1.82211318971e-20,1.88190423317e-26,7.02413664155e-19,1.04864169833e-18,5.98249620707e-10,0.999997531817,8.0,5.979e-10,5.98e-05
8.7,9.36903738993e-16,9.35606682246e-16,5.06586905571e-32,0.0,1.45542593831e-20,1.89211567925e-26,4.45439360888e-19,8.37063107336e-19,5.98250177322e-10,0.999998433009,8.0,5.979e-10,5.98e-05
8.8,5.95203238411e-16,5.94242546389e-16,3.14968771549e-32,0.0,1.16315981704e-20,1.90337001836e-26,2.82009195317e-19,6.67051209931e-19,5.98250538459e-10,0.99999900451,8.0,5.979e-10,5.98e-05
8.9,3.7843367063e-16,3.77715444625e-16,1.95415476085e-32,0.0,9.3021342745e-21,1.91593371897e-26,1.78246361693e-19,5.30677489687e-19,5.98250777282e-10,0.999999367062,8.0,5.979e-10,5.98e-05
9.0,2.40854920532e-16,2.40313563568e-16,1.20902145578e-32,0.0,7.44546025639e-21,1.93013577875e-26,1.1246838716e-19,4.21443096806e-19,5.98250940704e-10,0.999999597165,8.0,5.979e-10,5.98e-05
9.1,1.53485355727e-16,1.53074504519e-16,7.45406115005e-33,0.0,5.96559154782e-21,1.94638574293e-26,7.08318683559e-20,3.34053728683e-19,5.98251059078e-10,0.999999743293,8.0,5.979e-10,5.98e-05
9.2,9.79601216511e-17,9.76466020458e-17,4.57655899334e-33,0.0,4.7860245581e-21,1.96519651534e-26,4.45161915208e-20,2.64217369628e-19,5.98251152422e-10,0.99999983616,8.0,5.979e-10,5.98e-05
9.3,6.26401232072e-17,6.23998988796e-17,2.79636163614e-33,0.0,3.84578897458e-21,1.98721280916e-26,2.79105285722e-20,2.08467990175e-19,5.98251234398e-10,0.999999895233,8.0,5.979e-10,5.98e-05
9.4,4.0147202643e-17,3.99626403421e-17,1.69947901387e-33,0.0,3.09629593699e-21,2.01324621459e-26,1.74508648846e-20,1.64015119995e-19,5.98251314884e-10,0.999999932853,8.0,5.979e-10,5.98e-05
9.5,2.58028655725e-17,2.56608731376e-17,1.02691048624e-33,0.0,2.49882327691e-21,2.04431816462e-26,1.08761290421e-20,1.28617462157e-19,5.98251401674e-10,0.999999956844,8.0,5.979e-10,5.98e-05
9.6,1.66393453117e-17,1.65300914047e-17,6.16830453597e-34,0.0,2.0225106878e-21,2.08171278179e-26,6.75348173237e-21,1.00477893787e-19,5.98251501632e-10,0.99999997217,8.0,5.979e-10,5.98e-05
9.7,1.07731658526e-17,1.06891901959e-17,3.68351039198e-34,0.0,1.64276302448e-21,2.12704303591e-26,4.17592974435e-21,7.81569425694e-20,5.98251621535e-10,0.999999981982,8.0,5.979e-10,5.98e-05
9.8,7.00828569566e-18,6.94387379031e-18,2.18782465858e-34,0.0,1.33998011948e-21,2.18233631683e-26,2.56999607634e-21,6.05019073274e-20,5.98251768735e-10,0.999999988278,8.0,5.979e-10,5.98e-05
9.9,4.58464229992e-18,4.53538113042e-18,1.29348874053e-34,0.0,1.09854753062e-21,2.25015000836e-26,1.57353976805e-21,4.65890596976e-20,5.98251951747e-10,0.999999992332,8.0,5.979e-10,5.98e-05
10.0,3.01878942709e-18,2.98124841632e-18,7.62084946237e-35,0.0,9.06035340943e-22,2.33373458817e-26,9.58218951418e-22,3.56767331357e-20,5.98252180834e-10,0.999999994951,8.0,5.979e-10,5.98e-05
2.0,5.98213304309e-10,5.94583359283e-10,3.59595697625e-12,3.39855919513e-14,1.39063082226e-21,3.28162964799e-34,2.4555376525e-18,8.37929133248e-25,3.63268664183e-14,-0.000524007875203,7.9,5.979e-10,5.98e-05
2.1,5.98211549989e-10,5.95199489494e-10,2.98908277e-12,2.29745300361e-14,1.80827815248e-21,5.42876727545e-34,3.19299830196e-18,1.38606001621e-24,3.80810939298e-14,-0.000521073739768,7.9,5.979e-10,5.98e-05
2.2,5.9820963093e-10,5.95710003314e-10,2.48406679044e-12,1.55566842358e-14,2.34410728455e-21,8.94428168401e-34,4.13913237714e-18,2.28347688722e-24,4.00008118438e-14,-0.000517864075058,7.9,5.979e-10,5.98e-05
2.3,5.98207446208e-10,5.96131843967e-10,2.06503576187e-12,1.05611262665e-14,3.03004447586e-21,1.46809137538e-33,5.35030825823e-18,3.74783190077e-24,4.21866308138e-14,-0.000514210082142,7.9,5.979e-10,5.98e-05
2.4,5.98204863735e-10,5.96479691955e-10,1.71797162384e-12,7.19325447898e-15,3.90644969753e-21,2.40136361019e-33,6.89778245026e-18,6.13006297029e-24,4.47703894673e-14,-0.000509890842415,7.9,5.979e-10,5.98e-05
2.5,5.98201720435e-10,5.96766140441e-10,1.43065407325e-12,4.91704401429e-15,5.02434839093e-21,3.91556390537e-33,8.87163798099e-18,9.99503484049e-24,4.79149810872e-14,-0.000504633609298,7.9,5.979e-10,5.98e-05
2.6,5.98197825706e-10,5.97001827406e-10,1.19261395631e-12,3.37295115252e-15,6.4482489724e-21,6.36639927544e-33,1.13857556733e-17,1.62505809435e-23,5.18108898411e-14,-0.000498119594456,7.9,5.979e-10,5.98e-05
2.7,5.98192964996e-10,5.9719556392e-10,9.95065575234e-13,2.32090841953e-15,8.25968708294e-21,1.03248033616e-32,1.45840664156e-17,2.63537879261e-23,5.66725993576e-14,-0.000489989957859,7.9,5.979e-10,5.98e-05
2.8,5.98186898431e-10,5.97354499343e-10,8.30779473156e-13,1.60095603563e-15,1.05616763268e-20,1.6706043148e-32,1.8648400475e-17,4.26404296542e-23,6.27399568666e-14,-0.000479843504544,7.9,5.979e-10,5.98e-05
2.9,5.9817935054e-10,5.97484334163e-10,6.93886204038e-13,1.10635099295e-15,1.34843014057e-20,2.69757375185e-32,2.38083482786e-17,6.88506101774e-23,7.02884336593e-14,-0.000467219501177,7.9,5.979e-10,5.98e-05
3.0,5.98169989827e-10,5.97589552885e-10,5.79641060669e-13,7.6551017463e-16,1.7191759046e-20,4.34783759652e-32,3.03536685368e-17,1.10966872965e-22,7.96495376955e-14,-0.000451563517539,7.9,5.979e-10,5.98e-05
3.1,5.98158398046e-10,5.9767363507e-10,4.84194209272e-13,5.30095333682e-16,2.18912319355e-20,6.99608703158e-32,3.86499185341e-17,1.78549703861e-22,9.12415383814e-14,-0.000432176026908,7.9,5.979e-10,5.98e-05
3.2,5.9814402744e-10,5.97739214391e-10,4.04396630204e-13,3.67232274897e-16,2.78440758462e-20,1.12406494246e-31,4.91581459301e-17,2.86864447107e-22,1.05612219791e-13,-0.0004081408935,7.9,5.979e-10,5.98e-05
3.3,5.98126141022e-10,5.97788173643e-10,3.3765045333e-13,2.54429514255e-16,3.53799190438e-20,1.80362598733e-31,6.24596863911e-17,4.60266888114e-22,1.23498596827e-13,-0.000378225491928,7.9,5.979e-10,5.98e-05
3.4,5.98103726915e-10,5.97821673105e-10,2.81798244925e-13,1.76231366632e-16,4.49144236058e-20,2.89053546704e-31,7.92873692149e-17,7.37589727469e-22,1.45912573824e-13,-0.000340737438973,7.9,5.979e-10,5.98e-05
3.5,5.98075372627e-10,5.97840108659e-10,2.35041359184e-13,1.21985953758e-16,5.69716463995e-20,4.6274185865e-31,1.00564752712e-16,1.18070837214e-21,1.74266671565e-13,-0.000293314311179,7.9,5.979e-10,5.98e-05
3.6,5.98039077762e-10,5.97842987551e-10,1.9587834347e-13,8.43386185931e-17,7.22121689912e-20,7.40072757395e-31,1.27455399983e-16,1.88815590606e-21,2.10561311911e-13,-0.000232610406793,7.9,5.979e-10,5.98e-05
3.7,5.97991972393e-10,5.97828695864e-10,1.63056804456e-13,5.82051871438e-17,9.14684464416e-20,1.18256886828e-30,1.61424669799e-16,3.01675200417e-21,2.57666449091e-13,-0.000153825711632,7.9,5.979e-10,5.98e-05
3.8,5.97929890525e-10,5.97794111678e-10,1.35534341588e-13,4.00676373151e-17,1.15789158917e-19,1.88812538761e-30,2.04317037201e-16,4.81594201408e-21,3.19748102029e-13,-4.99925153783e-05,7.9,5.979e-10,5.98e-05
3.9,5.97846720011e-10,5.97733988201e-10,1.12445714189e-13,2.74890530583e-17,1.46494735819e-19,3.01243720723e-30,2.58452560967e-16,7.68227557021e-21,4.02918442314e-13,8.91118731742e-05,7.9,5.979e-10,5.98e-05
4.0,5.97733405829e-10,5.9763998566e-10,9.30744462654e-14,1.8779000392e-17,1.85246643812e-19,4.80299622879e-30,3.26746735982e-16,1.22457576481e-20,5.16232516659e-13,0.000278632163837,7.9,5.979e-10,5.98e-05
4.1,5.97576413711e-10,5.97499160034e-10,7.68278023229e-14,1.27626459893e-17,2.34133438545e-19,7.65298371277e-30,4.12858495702e-16,1.95065571785e-20,6.73224619701e-13,0.000541204698685,7.9,5.979e-10,5.98e-05
4.2,5.97355351751e-10,5.97291606806e-10,6.32146247634e-14,8.62162398893e-18,2.95776853933e-19,1.2186593361e-29,5.21371311165e-16,3.10510971009e-20,8.94286683775e-13,0.00091093535587,7.9,5.979e-10,5.98e-05
4.3,5.97039278213e-10,5.9698678806e-10,5.18259344273e-14,5.78453198417e-18,3.73461073084e-19,1.93938765055e-29,6.58011635447e-16,4.93928676458e-20,1.21036047624e-12,0.00143957482301,7.9,5.979e-10,5.98e-05
4.4,5.96580964469e-10,5.9653781174e-10,4.23184205585e-14,3.85166379512e-18,4.71287226231e-19,3.08432978929e-29,8.29906286486e-16,7.85082561092e-20,1.66867466335e-12,0.00220611395105,7.9,5.979e-10,5.98e-05
4.5,5.959079926e-10,5.9587254251e-10,3.44009547512e-14,2.54323669124e-18,5.94351953534e-19,4.90154706971e-29,1.0458736255e-15,1.24675072677e-19,2.34164720526e-12,0.00333167318889,7.9,5.979e-10,5.98e-05
4.6,5.94909000355e-10,5.94879856924e-10,2.78240921879e-14,1.66364199995e-18,7.48941321558e-19,7.78239830227e-29,1.31672850726e-15,1.9777558235e-19,3.34064040919e-12,0.0050025081873,7.9,5.979e-10,5.98e-05
4.7,5.93412606412e-10,5.93388576252e-10,2.23722772167e-14,1.07658058666e-18,9.42715244031e-19,1.23420476757e-28,1.65555037349e-15,3.13299519624e-19,4.83703566142e-12,0.00750525771523,7.9,5.979e-10,5.98e-05
4.8,5.91155593404e-10,5.91135654959e-10,1.78582724992e-14,6.87606536924e-19,1.18482506237e-18,1.95420252429e-28,2.07780395897e-15,4.95370840931e-19,7.09405041285e-12,0.0112801582142,7.9,5.979e-10,5.98e-05
4.9,5.87736064535e-10,5.87719341479e-10,1.41192672365e-14,4.31762642865e-19,1.485844781e-18,3.08722038528e-28,2.60109021333e-15,7.81196070204e-19,1.05135815608e-11,0.0169993903075,7.9,5.979e-10,5.98e-05
5.0,5.82547402965e-10,5.82533141296e-10,1.10142122075e-14,2.64773260638e-19,1.85728452397e-18,4.860983247e-28,3.24410830415e-15,1.22730189096e-18,1.57022460735e-11,0.0256775330901,7.9,5.979e-10,5.98e-05
5.1,5.74692221387e-10,5.74679770761e-10,8.42214635675e-15,1.56767042508e-19,2.31027102984e-18,7.61614250249e-28,4.02409555035e-15,1.91756781121e-18,2.35574314161e-11,0.0388154852192,7.9,5.979e-10,5.98e-05
5.2,5.62887016195e-10,5.62875817125e-10,6.24155722064e-15,8.78216028667e-20,2.85272733325e-18,1.18450247701e-27,4.95159986255e-15,2.97188174075e-18,3.53626413897e-11,0.0585599327732,7.9,5.979e-10,5.98e-05
5.3,5.4539643702e-10,5.45386016744e-10,4.39104496779e-15,4.48223193615e-20,3.48417477148e-18,1.82204215166e-27,6.02115097041e-15,4.55143389048e-18,5.28532266011e-11,0.0878132847961,7.9,5.979e-10,5.98e-05
5.4,5.20089429152e-10,5.20079409617e-10,2.81150169927e-15,1.92549253134e-20,4.18752351922e-18,2.75790724848e-27,7.1969753954e-15,6.85145199332e-18,7.81602420542e-11,0.130139773955,7.9,5.979e-10,5.98e-05
5.5,4.84777219383e-10,4.84767339252e-10,1.46921858683e-15,5.63742322016e-21,4.91882561932e-18,4.07972288739e-27,8.39592196245e-15,1.006578874e-17,1.13472461312e-10,0.189200168284,7.9,5.979e-10,5.98e-05
5.6,4.37999379962e-10,4.37989525881e-10,3.57330034315e-16,3.68853269509e-22,5.59997496905e-18,5.84906929857e-27,9.47684260392e-15,1.43078542559e-17,1.6025031255e-10,0.267437063118,7.9,5.979e-10,5.98e-05
5.7,3.79267730494e-10,3.7925748826e-10,2.66395178199e-24,2.36813543857e-38,6.10227864293e-18,8.02302021689e-27,1.02167157816e-14,1.94163378825e-17,2.1898197597e-10,0.365666950169,7.9,5.979e-10,5.98e-05
5.8,3.1241970653e-10,3.12409233324e-10,7.85724564132e-25,2.50293859219e-39,6.32067688966e-18,1.0457712859e-26,1.04419132657e-14,2.49725783488e-17,2.8583004048e-10,0.477471639856,7.9,5.979e-10,5.98e-05
5.9,2.44297610685e-10,2.44287476967e-10,3.51730831397e-25,6.41986374614e-40,6.21415082199e-18,1.29380406994e-26,1.00971166278e-14,3.03874532576e-17,3.5395216003e-10,0.591407240867,7.9,5.979e-10,5.98e-05
6.0,1.81662285343e-10,1.81652996823e-10,1.74056112949e-25,2.11613234203e-40,5.80927691166e-18,1.52197816116e-26,9.24768985341e-15,3.50211046533e-17,4.16587507516e-10,0.696166105798,7.9,5.979e-10,5.98e-05
6.1,1.29276852414e-10,1.29268742424e-10,8.88161908203e-26,0.0,5.1967272491e-18,1.71317554816e-26,8.06635587885e-15,3.8437895931e-17,4.68972965954e-10,0.783781815664,7.9,5.979e-10,5.98e-05
6.2,8.88172359907e-11,8.88104374258e-11,4.57785816322e-26,0.0,4.48762367981e-18,1.86148846269e-26,6.75358349853e-15,4.04937992668e-17,5.09432615855e-10,0.851451353085,7.9,5.979e-10,5.98e-05
6.3,5.94426259786e-11,5.94371100513e-11,2.37180389336e-26,0.0,3.77474968898e-18,1.97011413489e-26,5.47087907136e-15,4.12734466427e-17,5.38807268616e-10,0.900580990168,7.9,5.979e-10,5.98e-05
6.4,3.90562115696e-11,3.90518510221e-11,1.2359015154e-26,0.0,3.11685912641e-18,2.04676846006e-26,4.31645836283e-15,4.09722260233e-17,5.59193733461e-10,0.934677685952,7.9,5.979e-10,5.98e-05
6.5,2.53439476829e-11,2.53405722767e-11,6.49077944127e-27,0.0,2.54162464785e-18,2.09991984898e-26,3.33305894925e-15,3.98056609638e-17,5.72906058462e-10,0.957611728244,7.9,5.979e-10,5.98e-05
6.6,1.63123608601e-11,1.63097940222e-11,3.44335174543e-27,0.0,2.05563967268e-18,2.13684363733e-26,2.52681498341e-15,3.79673096306e-17,5.81937712748e-10,0.972717242248,7.9,5.979e-10,5.98e-05
6.7,1.04445939541e-11,1.04426724484e-11,1.84857186721e-27,0.0,1.65390114636e-18,2.16305899028e-26,1.88423100765e-15,3.56208013116e-17,5.87805553702e-10,0.982531202619,7.9,5.979e-10,5.98e-05
6.8,6.66555780685e-12,6.66414008094e-12,1.00564267396e-27,0.0,1.3263265924e-18,2.18245541265e-26,1.38349301256e-15,3.29065762426e-17,5.91584669115e-10,0.988851718002,7.9,5.979e-10,5.98e-05
6.9,4.2450867113e-12,4.24405487789e-12,5.5483739806e-28,0.0,1.06149668169e-18,2.19764346279e-26,1.0008212825e-15,2.99506367357e-17,5.94005222912e-10,0.9929000055,7.9,5.979e-10,5.98e-05
7.0,2.70006042628e-12,2.69931910489e-12,3.10566600838e-28,0.0,8.485141519e-19,2.21031081803e-26,7.13603226756e-16,2.68696559966e-17,5.95550333247e-10,0.995484093617,7.9,5.979e-10,5.98e-05
7.1,1.71591861257e-12,1.71539242562e-12,1.76346937188e-28,0.0,6.77770727969e-19,2.22151106984e-26,5.01737834585e-16,2.37713405896e-17,5.96534558253e-10,0.997130090964,7.9,5.979e-10,5.98e-05
7.2,1.08986359621e-12,1.08949422342e-12,1.01528623059e-28,0.0,5.41146161104e-19,2.23187719997e-26,3.48080293446e-16,2.07513523466e-17,5.9716071146e-10,0.998177180806,7.9,5.979e-10,5.98e-05
7.3,6.9193497436e-13,6.91678197188e-13,5.9218158285e-29,0.0,4.31941872041e-19,2.24177219163e-26,2.38456225548e-16,1.78890051721e-17,5.97558707213e-10,0.998842724579,7.9,5.979e-10,5.98e-05
7.4,4.39149951963e-13,4.38972896084e-13,3.49539789406e-29,0.0,3.44709884569e-19,2.25139372622e-26,1.61467347549e-16,1.52438220137e-17,5.97811557411e-10,0.999265512708,7.9,5.979e-10,5.98e-05
7.5,2.7863572892e-13,2.78514410476e-13,2.08532109101e-29,0.0,2.75055713717e-19,2.26084429735e-26,1.0818918004e-16,1.28542084392e-17,5.97972131883e-10,0.999533976035,7.9,5.979e-10,5.98e-05
7.6,1.76747393989e-13,1.76664621526e-13,1.25576988939e-29,0.0,2.19451274621e-19,2.27017784949e-26,7.18144701686e-17,1.07385423384e-17,5.98074074247e-10,0.999704386362,7.9,5.979e-10,5.98e-05
7.7,1.12092420918e-13,1.12036067594e-13,7.62312228548e-30,0.0,1.75071272727e-19,2.27942926632e-26,4.72800754881e-17,8.89817743893e-18,5.98138775512e-10,0.999812523129,7.9,5.979e-10,5.98e-05
7.8,7.1075887172e-14,7.10375179397e-14,4.65895505094e-30,0.0,1.39656082144e-19,2.28863250938e-26,3.09080783078e-17,7.32149782232e-18,5.98179833173e-10,0.999881124122,7.9,5.979e-10,5.98e-05
7.9,4.5061927663e-14,4.50357442622e-14,2.86326785422e-30,0.0,1.1139961295e-19,2.29783026487e-26,2.0083847288e-17,5.9881538185e-18,5.98205883072e-10,0.999924633003,7.9,5.979e-10,5.98e-05
8.0,2.85667076065e-14,2.85487618504e-14,1.76759852879e-30,0.0,8.88586369682e-20,2.30707949711e-26,1.29840328819e-17,4.87286450013e-18,5.98222408649e-10,0.999952221596,7.9,5.979e-10,5.98e-05
8.1,1.81091540704e-14,1.80967765012e-14,1.09504163747e-30,0.0,7.08800464466e-20,2.31645400665e-26,8.35824103155e-18,3.94844808524e-18,5.98232892231e-10,0.999969712069,7.9,5.979e-10,5.98e-05
8.2,1.14802535697e-14,1.14716477962e-14,6.80179737272e-31,0.0,5.65426433484e-20,2.32604592244e-26,5.36122965989e-18,3.18800118836e-18,5.98239543707e-10,0.999980799041,7.9,5.979e-10,5.98e-05
8.3000000002,7.27865866137e-15,7.27261871593e-15,4.23273243038e-31,0.0,4.51106110139e-20,2.33596713704e-26,3.42853117566e-18,2.56630363227e-18,5.98243765429e-10,0.999987826294,7.9,5.979e-10,5.98e-05
8.4,4.61565013367e-15,4.61136654458e-15,2.63699518672e-31,0.0,3.59963262267e-20,2.34635143066e-26,2.18699158592e-18,2.06060115502e-18,5.98246446455e-10,0.999992280231,7.9,5.979e-10,5.98e-05
